Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
BNP Paribas,Twitter API,Twitter,"b'State of New Mexico sues mega-banks including Bank of America/Merrill Lynch, Barclays, BNP Paribas, Citi, Credit Su\xe2\x80\xa6'",b'nan',"b'State of New Mexico sues mega-banks including Bank of America/Merrill Lynch, Barclays, BNP Paribas, Citi, Credit Su\xe2\x80\xa6'",neutral,0.0,0.7,0.3,neutral,0.0,0.7,0.3,True,English,,,2021-07-07,Unknown,
BNP Paribas,Twitter API,Twitter,"b'avantgame Hi Jane, The 2021 BNP Paribas Open will require all fans, volunteers, staff, sponsors, media and vendors\xe2\x80\xa6'",b'nan',"b'avantgame Hi Jane, The 2021 BNP Paribas Open will require all fans, volunteers, staff, sponsors, media and vendors\xe2\x80\xa6'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,Unknown,
BNP Paribas,Twitter API,Twitter,"b'This is a big damn, anti-trust conspiracy deal! Banks named: Bank of America/Merrill Lynch; Barclays; BNP Paribas;\xe2\x80\xa6'",b'nan',"b'This is a big damn, anti-trust conspiracy deal! Banks named: Bank of America/Merrill Lynch; Barclays; BNP Paribas;\xe2\x80\xa6'",negative,0.12,0.01,0.87,negative,0.12,0.01,0.87,True,English,,,2021-07-07,Unknown,
BNP Paribas,Twitter API,Twitter,"b'Sagard to acquire Ginger from EMZ Partners, Siparex and BNP Paribas. ... via MergerLinks\xe2\x80\xa6'",b'nan',"b'Sagard to acquire Ginger from EMZ Partners, Siparex and BNP Paribas. ... via MergerLinks\xe2\x80\xa6'",neutral,0.03,0.96,0.01,neutral,0.03,0.96,0.01,True,English,,,2021-07-07,Unknown,
BNP Paribas,Twitter API,Twitter,b'Poor bottom. He needs to get a better job than working his pussy on camera. I here BNP Paribas is hiring now that t\xe2\x80\xa6',b'nan',b'Poor bottom. He needs to get a better job than working his pussy on camera. I here BNP Paribas is hiring now that t\xe2\x80\xa6',negative,0.1,0.0,0.9,negative,0.1,0.0,0.9,True,English,,,2021-07-07,Unknown,
BNP Paribas,Twitter API,Twitter,"b'For BNP Paribas Fortis, Vialegis is looking for a Legal Counsel with at least 5 years of experience in the capital\xe2\x80\xa6'",b'nan',"b'For BNP Paribas Fortis, Vialegis is looking for a Legal Counsel with at least 5 years of experience in the capital\xe2\x80\xa6'",neutral,0.1,0.87,0.03,neutral,0.1,0.87,0.03,True,English,,,2021-07-07,Unknown,
BNP Paribas,Twitter API,Twitter,"b'Because of the transition to low-carbon technologies, demand for  rareearths is expected to shoot up.\xe2\x80\x9d - BNP Pariba\xe2\x80\xa6'",b'nan',"b'Because of the transition to low-carbon technologies, demand for  rareearths is expected to shoot up.\xe2\x80\x9d - BNP Pariba\xe2\x80\xa6'",neutral,0.0,0.93,0.07,neutral,0.0,0.93,0.07,True,English,,,2021-07-07,Unknown,
BNP Paribas,Twitter API,Twitter,b'Half Year Liquidity Contract EUTELSAT COMMUNICATIONS Contracted with Exane BNP Paribas',b'nan',b'Half Year Liquidity Contract EUTELSAT COMMUNICATIONS Contracted with Exane BNP Paribas',neutral,0.01,0.87,0.12,neutral,0.01,0.87,0.12,True,English,,,2021-07-07,Unknown,
BNP Paribas,Twitter API,Twitter,b'BNP Paribas Asset Management focuses on climate and board diversity during 2021 AGM season',b'nan',b'BNP Paribas Asset Management focuses on climate and board diversity during 2021 AGM season',neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-07,Unknown,
Nomura,Google API,https://kfgo.com/2021/07/06/japans-nomura-plans-to-suspend-part-of-cash-prime-brokerage-business-source/,Japan's Nomura plans to suspend part of cash-prime ...,"The move comes after Nomura, Japan's top brokerage and investment bank, reviewed its prime brokerage business and vowed to enhance risk management in ...","The move comes after Nomura, Japan's top brokerage and investment bank, reviewed its prime brokerage business and vowed to enhance risk management in ...",positive,0.49,0.44,0.07,positive,0.5,0.4,0.1,True,English,,,2021-07-07,kfgo.com,
Nomura,Google API,https://www.finews.asia/finance/34862-nomura-sheds-cash-prime-brokerage-in-u-s-and-europe,Nomura Sheds Cash Prime Brokerage in US and Europe,"Nomura will cut the offering in the two regions, according to a «Bloomberg» report citing unnamed sources, with regulators and some clients already informed and ...","Nomura will cut the offering in the two regions, according to a «Bloomberg» report citing unnamed sources, with regulators and some clients already informed and ...",positive,0.93,0.07,0.0,negative,0.02,0.23,0.75,True,English,,,2021-07-07,finews.asia,
Nomura,Google API,https://www.france24.com/en/live-news/20210705-judo-legend-nomura-hopes-king-riner-can-match-olympic-hat-trick,Judo legend Nomura hopes 'king' Riner can match Olympic ...,"Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.","Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.",positive,0.57,0.41,0.02,positive,0.68,0.3,0.02,True,English,,,2021-07-05,france24.com,
Nomura,Google API,https://www.japantimes.co.jp/sports/2021/07/06/more-sports/judo/tadahiro-nomura-teddy-riner-tokyo2020/,Judo legend Tadahiro Nomura hopes 'king' Teddy Riner can ...,"Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.","Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.",neutral,0.22,0.76,0.02,positive,0.68,0.3,0.02,True,English,,,2021-07-06,japantimes.co.jp,
Nomura,Google API,https://www.thehindubusinessline.com/economy/with-economy-moving-nomura-index-up-at-913/article35157020.ece,"With economy moving, Nomura index up at 91.3",The index is now only 8.7 percentage points below pre-pandemic levels. The Nomura India Business Resumption Index (NIBRI) picked up for a sixth consecutive ...,The index is now only 8.7 percentage points below pre-pandemic levels. The Nomura India Business Resumption Index (NIBRI) picked up for a sixth consecutive ...,neutral,0.01,0.97,0.02,negative,0.0,0.34,0.66,True,English,,,2021-07-06,thehindubusinessline.com,
Nomura,Google API,https://www.globalcapital.com/article/b1sjcd38ljhwc2/nomura-loses-senior-asia-ecm-bankers,Nomura loses senior Asia ECM bankers,,Nomura loses senior Asia ECM bankers,negative,0.01,0.01,0.98,negative,0.01,0.01,0.98,True,English,,,2021-07-02,globalcapital.com,
Nomura,PyNews API,https://www.reuters.com/breakingviews/nomura-extends-prime-broker-woes-2021-07-07/,Nomura extends prime broker woes - Reuters,"Nomura’s <a href="""" target=""_blank"">(8604.T)</a> shareholders are getting a flashback to March’s Archegos fiasco. The Japanese investment bank lost $2.9 billion from the U.S. fund’s implosion. Now it’s closing <a href=""…","Nomura’s <a href="""" target=""_blank"">(8604.T)</a> shareholders are getting a flashback to March’s Archegos fiasco. The Japanese investment bank lost $2.9 billion from the U.S. fund’s implosion. Now it’s closing <a href=""…",neutral,0.02,0.58,0.4,negative,0.0,0.04,0.96,True,English,,,2021-07-07,reuters.com,
Nomura,PyNews API,https://www.reuters.com/business/japans-nomura-plans-suspend-part-cash-prime-brokerage-business-source-2021-07-07/,Japan's Nomura plans to suspend part of cash-prime brokerage business - source - Reuters,"Nomura Holdings Inc <a href="""" target=""_blank"">(8604.T)</a> plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person fam…","Nomura Holdings Inc <a href="""" target=""_blank"">(8604.T)</a> plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person fam…",neutral,0.04,0.92,0.04,positive,0.85,0.12,0.03,True,English,,,2021-07-07,reuters.com,
Nomura,PyNews API,https://finance.yahoo.com/news/japans-nomura-plans-suspend-part-042247830.html,Japan's Nomura plans to suspend part of cash-prime brokerage business - source,Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund ...,"TOKYO (Reuters) - Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person famil… [+966 chars]",neutral,0.07,0.89,0.04,neutral,0.01,0.88,0.11,True,English,,,2021-07-07,finance.yahoo.com,
Nomura,PyNews API,https://finance.yahoo.com/news/nomura-axes-cash-prime-brokerage-175201071.html,Nomura’s Prime Brokerage Pullback Deals Blow to Global Ambitions,"(Bloomberg) -- Just weeks after Nomura Holdings Inc. vowed to push ahead with its global ambitions, unswayed by deep losses from the implosion of Archegos...","(Bloomberg) -- Just weeks after Nomura Holdings Inc. vowed to push ahead with its global ambitions, unswayed by deep losses from the implosion of Archegos Capital Management, the firm is pulling the … [+4038 chars]",positive,0.47,0.46,0.07,negative,0.0,0.03,0.97,True,English,,,2021-07-07,finance.yahoo.com,
Nomura,PyNews API,https://japantoday.com/category/tokyo-2020-olympics/judo-legend-nomura-hopes-%27king%27-riner-can-match-olympic-hat-trick,Judo legend Nomura hopes 'king' Riner can match Olympic hat-trick,France's Teddy Riner can cement his place as judo's &quot;king&quot; by winning his third Olympic gold in Tokyo -- according to the only person ever to achieve the feat: Tadahiro Nomura. The retired Japanese judoka told AFP he would love to see Riner match hi…,France's Teddy Riner can cement his place as judo's &quot;king&quot; by winning his third Olympic gold in Tokyo -- according to the only person ever to achieve the feat: Tadahiro Nomura. The retired Japanese judoka told AFP he would love to see Riner match hi…,neutral,0.39,0.6,0.01,positive,0.99,0.01,0.0,True,English,,,2021-07-07,japantoday.com,
Nomura,PyNews API,https://www.channelnewsasia.com/news/business/japan-s-nomura-plans-to-suspend-part-of-cash-prime-brokerage-business---source-15171646,Japan's Nomura plans to suspend part of cash-prime brokerage business - source,"Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a US$2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday.","Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a US$2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday.",neutral,0.07,0.89,0.04,neutral,0.02,0.58,0.4,True,English,,,2021-07-07,channelnewsasia.com,
Nomura,PyNews API,https://www.moneycontrol.com/news/business/stocks/adani-ports-gains-2-after-a-foreign-brokerage-raises-target-maintains-buy-7116431.html,"Adani Ports gains 2% after a foreign brokerage raises target, maintains  39;buy 39;","The share touched a 52-week high of Rs 901 and a 52-week low of Rs 298.10 on 09 June, 2021 and 27 July, 2020, respectively.",Adani Ports and Special Economic Zone share price added over 2 percent intraday on July 2 after foreign broking house Nomura maintained buy rating on the stock and raised the target price to Rs 890 p… [+648 chars],positive,0.55,0.22,0.23,neutral,0.0,0.99,0.01,True,English,,,2021-07-07,moneycontrol.com,
Nomura,PyNews API,https://ca.yahoo.com/finance/news/japans-nomura-plans-suspend-part-042247830.html,Japan's Nomura plans to suspend part of cash-prime brokerage business - source,"Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday. The move comes after Nomura, Japan's to…","Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday. The move comes after Nomura, Japan's to…",neutral,0.07,0.89,0.04,neutral,0.02,0.78,0.2,True,English,,,2021-07-07,ca.yahoo.com,
Nomura,Bing API,https://in.investing.com/news/tcs-q1-earnings-preview-analysts-expect-strong-numbers-2792870,TCS Q1 Earnings Preview: Analysts Expect Strong Numbers,"Foreign brokerage firm Nomura said, “Sustainability of the EBIT margins in light of recovery in travel costs and rising supply-side pressures is a key monitorable for the investors.”","Foreign brokerage firm Nomura said, “Sustainability of the EBIT margins in light of recovery in travel costs and rising supply-side pressures is a key monitorable for the investors.”",neutral,0.03,0.74,0.23,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,in.investing.com,
Nomura,Bing API,https://www.msn.com/en-gb/news/other/nomura-axes-cash-prime-brokerage-in-us-europe/vi-AALQW9E,"Nomura Axes Cash Prime Brokerage in U.S., Europe","Jul.06 -- Nomura Holdings Inc. is no longer offering cash prime brokerage services in the U.S. and Europe, according to people familiar with the matter. The move comes after the deep losses resulting from the collapse of Archegos Capital Management.","Jul.06 -- Nomura Holdings Inc. is no longer offering cash prime brokerage services in the U.S. and Europe, according to people familiar with the matter. The move comes after the deep losses resulting from the collapse of Archegos Capital Management.",positive,0.58,0.41,0.01,negative,0.0,0.0,1.0,True,English,,,2021-07-07,msn.com,
Nomura,Bing API,https://www.reuters.com/breakingviews/nomura-extends-prime-broker-woes-2021-07-07/,Nomura extends prime broker woes,"HONG KONG, July 7 (Reuters Breakingviews) - Nomura’s (8604.T) shareholders are getting a flashback to March’s Archegos fiasco. The Japanese investment bank lost $2.9 billion from the U.S. fund’s implosion. Now it’s closing read more parts of its ...","HONG KONG, July 7 (Reuters Breakingviews) - Nomura’s (8604.T) shareholders are getting a flashback to March’s Archegos fiasco. The Japanese investment bank lost $2.9 billion from the U.S. fund’s implosion. Now it’s closing read more parts of its ...",neutral,0.05,0.48,0.47,negative,0.0,0.09,0.91,True,English,,,2021-07-07,reuters.com,
Nomura,Bing API,https://www.msn.com/en-us/news/other/potential-headwinds-may-hamper-economic-growth-toward-second-half-of-2022-nomura-says/vi-AALRPT7,"Potential headwinds may hamper economic growth toward second half of 2022, Nomura says","Rob Subbaraman of Nomura explains why he anticipates a slowdown in economic growth and possible ""credit problems."" Like us on Facebook to see similar stories Please give an overall site rating:","Rob Subbaraman of Nomura explains why he anticipates a slowdown in economic growth and possible ""credit problems."" Like us on Facebook to see similar stories Please give an overall site rating:",negative,0.1,0.1,0.8,negative,0.01,0.02,0.97,True,English,,,2021-07-07,msn.com,
Nomura,Twitter API,Twitter,george_p_g im not sure im ready for the trauma nomura is going to turn this idea into.,,george_p_g im not sure im ready for the trauma nomura is going to turn this idea into.,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,Judo legend Nomura hopes 'king' Riner can match Olympic hat-trick,,Judo legend Nomura hopes 'king' Riner can match Olympic hat-trick,neutral,0.39,0.6,0.01,neutral,0.39,0.6,0.01,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,"Peter_Atwater Agreed....but in this example Nomura have a long history of pulling out of the US and EU ""after"" the…",,"Peter_Atwater Agreed....but in this example Nomura have a long history of pulling out of the US and EU ""after"" the…",negative,0.05,0.07,0.88,negative,0.05,0.07,0.88,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,The retreat adds to a list of stumbles for Nomura as it takes on global risk to offset slower growth at home.,,The retreat adds to a list of stumbles for Nomura as it takes on global risk to offset slower growth at home.,negative,0.02,0.0,0.98,negative,0.02,0.0,0.98,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,No connection I feel just Nomura absolutely loving the hime haircut so he uses it everywhere And not blaming him…,,No connection I feel just Nomura absolutely loving the hime haircut so he uses it everywhere And not blaming him…,positive,0.98,0.0,0.02,positive,0.98,0.0,0.02,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,george_p_g I think is simply Nomura's obsession with girls like this,,george_p_g I think is simply Nomura's obsession with girls like this,negative,0.06,0.27,0.67,negative,0.06,0.27,0.67,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,At the July 23 Korakuen Hall EventTwo major single title matches will be held! Nomura is challenging for the stro…,,At the July 23 Korakuen Hall EventTwo major single title matches will be held! Nomura is challenging for the stro…,neutral,0.11,0.77,0.12,neutral,0.11,0.77,0.12,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,$NMR 📜 SEC Form 6-K filed by Nomura Holdings Inc ADR⚡ See this insight 15 seconds early…,,$NMR 📜 SEC Form 6-K filed by Nomura Holdings Inc ADR⚡ See this insight 15 seconds early…,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,stardust_jen I was about to tag you in  photo because Nomura looks so cute in it 🥺,,stardust_jen I was about to tag you in  photo because Nomura looks so cute in it 🥺,positive,0.98,0.01,0.01,positive,0.98,0.01,0.01,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,1. Shuhei Nomura2. Suzu Hirose3. Life - Love on the Line4. Naruto movie,,1. Shuhei Nomura2. Suzu Hirose3. Life - Love on the Line4. Naruto movie,positive,1.0,0.0,0.0,positive,1.0,0.0,0.0,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,"Nomura ( $NMR ) will continue cash-prime brokerage services with Japanese and Asia stocks, as well as with US stock derivatives.",,"Nomura ( $NMR ) will continue cash-prime brokerage services with Japanese and Asia stocks, as well as with US stock derivatives.",neutral,0.12,0.87,0.01,neutral,0.12,0.87,0.01,True,English,,,2021-07-07,Unknown,
Nomura,Twitter API,Twitter,Nomura ( $NMR ) is reportedly planning to suspend part of its cash-prime brokerage business after taking a USD 2.9b…,,Nomura ( $NMR ) is reportedly planning to suspend part of its cash-prime brokerage business after taking a USD 2.9b…,neutral,0.03,0.87,0.1,neutral,0.03,0.87,0.1,True,English,,,2021-07-07,Unknown,
JPMorgan Chase,Google API,https://www.ft.com/content/90d54b3a-b1e9-4f99-8ebd-3ec84a3ca1e5,"b""JPMorgan Chase buying spree set to be Jamie Dimon's ...""","b""JPMorgan Chase has made more than 30 acquisitions in 2021, putting America's biggest bank by assets on track for its largest buying spree in years.""","b""JPMorgan Chase has made more than 30 acquisitions in 2021, putting America's biggest bank by assets on track for its largest buying spree in years.""",neutral,0.22,0.64,0.14,neutral,0.03,0.92,0.05,True,English,,,2021-07-06,ft.com,
JPMorgan Chase,Google API,https://www.marketwatch.com/story/jpmorgan-and-goldman-are-calling-time-on-work-from-home-their-rivals-are-ready-to-pounce-11625597066,b'JPMorgan and Goldman are calling time on work from home ...',"b'Titans like Goldman Sachs Group Inc. GS, -0.59% and JPMorgan Chase & Co. JPM, +0.12% are taking a hard-line approach, beefing up in-person staff five days ...'","b'Titans like Goldman Sachs Group Inc. GS, -0.59% and JPMorgan Chase & Co. JPM, +0.12% are taking a hard-line approach, beefing up in-person staff five days ...'",neutral,0.08,0.9,0.02,negative,0.06,0.42,0.52,True,English,,,2021-07-07,marketwatch.com,
JPMorgan Chase,Google API,https://cryptoticker.io/en/ethereum-staking-jpmorgan-chase/,"b""Here's Why JPMorgan Chase Believes Ethereum Staking ...""",b'TradeFi multinational financial services provider JPMorgan Chase is apparently more bullish on Ethereum staking than the crypto-enthusiasts themselves.',b'TradeFi multinational financial services provider JPMorgan Chase is apparently more bullish on Ethereum staking than the crypto-enthusiasts themselves.',neutral,0.09,0.82,0.09,neutral,0.01,0.93,0.06,True,English,,,2021-07-04,cryptoticker.io,
JPMorgan Chase,Google API,https://www.forbes.com/sites/emilymason/2021/07/01/jpmorgan-says-ethereum-upgrades-could-jumpstart-40-billion-staking-industry/,b'JPMorgan Says Ethereum Upgrades Could Jumpstart $40 Billion Staking Industry',"b'Flying in the face of crypto skeptic, JPMorgan CEO Jamie Dimon, two senior analysts at his firm argued in a report this week that as blockchains running more ...'","b'Flying in the face of crypto skeptic, JPMorgan CEO Jamie Dimon, two senior analysts at his firm argued in a report this week that as blockchains running more ...'",neutral,0.03,0.96,0.01,negative,0.02,0.18,0.8,True,English,,,2021-07-02,forbes.com,
JPMorgan Chase,Google API,https://www.somagnews.com/jpmorgan-ethereum-2-0-could-trigger-a-40-billion-industry/,b'JPMorgan: Ethereum 2.0 Could Trigger A $40 Billion Industry',b'JPMorgan Chase analysts announced that the total amount of revenue from staking in the cryptocurrency world could reach $ 40 billion after the Ethereum (ETH) ...',b'JPMorgan Chase analysts announced that the total amount of revenue from staking in the cryptocurrency world could reach $ 40 billion after the Ethereum (ETH) ...',neutral,0.0,0.99,0.01,neutral,0.01,0.97,0.02,True,English,,,2021-07-04,somagnews.com,
JPMorgan Chase,Google API,https://seekingalpha.com/article/4438181-jpmorgan-chase-banking-on-10-percent-plus-income-yield-jpm,b'JPMorgan Chase: Banking On 10%+ Income Yield',b'Conclusion. Sources for all data and tables below: Option Income Advisor and YCharts. JPMorgan Chase & Co. (JPM). Sector/Industry: ...',b'Conclusion. Sources for all data and tables below: Option Income Advisor and YCharts. JPMorgan Chase & Co. (JPM). Sector/Industry: ...',neutral,0.04,0.94,0.02,neutral,0.06,0.92,0.02,True,English,,,2021-07-07,seekingalpha.com,
JPMorgan Chase,Google API,https://www.forbes.com/sites/investor/2021/07/06/how-to-trade-citigroup-jpmorgan-chase-bofa-and-wells-fargo/,"b'How To Trade Citigroup, JPMorgan Chase, BofA And Wells Fargo'","b'The four banks considered \xe2\x80\x9ctoo big to fail\xe2\x80\x9d\xe2\x80\x94Bank of America (BAC), Citigroup (C), JP Morgan Chase (JPM) and Wells Fargo (WFC)\xe2\x80\x94had been on the rise since ...'","b'The four banks considered \xe2\x80\x9ctoo big to fail\xe2\x80\x9d\xe2\x80\x94Bank of America (BAC), Citigroup (C), JP Morgan Chase (JPM) and Wells Fargo (WFC)\xe2\x80\x94had been on the rise since ...'",neutral,0.02,0.97,0.01,negative,0.01,0.01,0.98,True,English,,,2021-07-07,forbes.com,
JPMorgan Chase,PyNews API,https://www.reuters.com/business/citigroup-raise-base-pay-junior-bankers-memo-2021-07-02/,b'Citigroup to raise base pay for junior bankers - memo - Reuters',"b'Citigroup Inc <a href="""" target=""_blank"">(C.N)</a> will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media reports of a similar move by rival JPMorgan Ch\xe2\x80\xa6'","b'Citigroup Inc <a href="""" target=""_blank"">(C.N)</a> will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media reports of a similar move by rival JPMorgan Ch\xe2\x80\xa6'",neutral,0.01,0.98,0.01,neutral,0.03,0.89,0.08,True,English,,,2021-07-02,reuters.com,
JPMorgan Chase,PyNews API,https://www.hollywoodreporter.com/business/business-news/aryeh-bourkoff-media-dealmaker-1234975489/,"b""How Aryeh Bourkoff Became Media's Hottest Dealmaker...""","b'Fresh from the blockbuster deal that puts him in charge of one the world\xe2\x80\x99s most important media companies, David Zaslav, the CEO of Discovery, is waxing poetic about an investment banker, of all things. And not a banker from Allen & Co. or JPMorgan Chase, whi\xe2\x80\xa6'","b'Fresh from the blockbuster deal that puts him in charge of one the world\xe2\x80\x99s most important media companies, David Zaslav, the CEO of Discovery, is waxing poetic about an investment banker, of all things. And not a banker from Allen & Co. or JPMorgan Chase, whi\xe2\x80\xa6'",neutral,0.01,0.97,0.02,positive,0.57,0.43,0.0,True,English,,,2021-07-02,hollywoodreporter.com,
JPMorgan Chase,PyNews API,https://finance.yahoo.com/news/jpmorgan-sees-south-african-stocks-114214433.html,b'JPMorgan Sees South African Stocks Extending EM Outperformance',"b'(Bloomberg) -- South African stocks have just closed out their strongest first half in 14 years, and JPMorgan Chase & Co. is among those forecasting further ...'","b'(Bloomberg) -- South African stocks have just closed out their strongest first half in 14 years, and JPMorgan Chase &amp; Co. is among those forecasting further gains for 2021.\rThe benchmark FTSE/JS\xe2\x80\xa6 [+2305 chars]'",neutral,0.03,0.96,0.01,positive,0.67,0.28,0.05,True,English,,,2021-07-02,finance.yahoo.com,
JPMorgan Chase,PyNews API,https://finance.yahoo.com/news/brexit-battered-london-spars-paris-040017258.html,b'Brexit-Battered London Spars With Paris for Green Finance Crown',"b""(Bloomberg) -- As JPMorgan Chase & Co. chief Jamie Dimon made clear this week, Paris keeps chipping away at London's financial dominance. The next prize at...""","b""(Bloomberg) -- As JPMorgan Chase &amp; Co. chief Jamie Dimon made clear this week, Paris keeps chipping away at London's financial dominance. The next prize at stake: becoming the global capital of g\xe2\x80\xa6 [+9146 chars]""",neutral,0.0,0.99,0.01,neutral,0.06,0.86,0.08,True,English,,,2021-07-02,finance.yahoo.com,
JPMorgan Chase,Bing API,https://news.yahoo.com/chase-eyes-chicago-sites-potential-090000769.html,"b'Chase eyes Chicago sites for potential new skyscraper, massive office lease'",b'JPMorgan Chase is looking at development sites where it could lease as much as 1 million square feet in what could lead to one of the largest office leases in Chicago history. It also could mean changes for the bank\xe2\x80\x99s well-known Loop office tower.',b'JPMorgan Chase is looking at development sites where it could lease as much as 1 million square feet in what could lead to one of the largest office leases in Chicago history. It also could mean changes for the bank\xe2\x80\x99s well-known Loop office tower.',neutral,0.03,0.94,0.03,positive,0.67,0.17,0.16,True,English,,,2021-07-08,news.yahoo.com,
JPMorgan Chase,Bing API,https://markets.businessinsider.com/news/stocks/jpmorgan-asia-g&i---issue-of-equity-10310685,b'JPMorgan Asia G&I : Issue of Equity',"b'Uber and Lyft could be avoiding $135 million in Canadian taxes every year by relying on contract workers, report says \xc2\xbb SHARE THIS POST JPMorgan Chase & NewsMORE Related Stocks Find News'","b'Uber and Lyft could be avoiding $135 million in Canadian taxes every year by relying on contract workers, report says \xc2\xbb SHARE THIS POST JPMorgan Chase & NewsMORE Related Stocks Find News'",negative,0.05,0.46,0.49,negative,0.06,0.04,0.9,True,English,,,2021-07-08,markets.businessinsider.com,
JPMorgan Chase,Bing API,http://www.msn.com/en-in/money/topstories/adani-seeks-1-billion-to-refinance-mumbai-airport-debt/ar-AALTGqI,b'Adani seeks $1 billion to refinance Mumbai airport debt',b'Barclays Plc and JPMorgan Chase & Co are among the banks that are in discussion with Adani to provide funds to Adani Airport Holdings Ltd',b'Barclays Plc and JPMorgan Chase & Co are among the banks that are in discussion with Adani to provide funds to Adani Airport Holdings Ltd',neutral,0.01,0.57,0.42,neutral,0.01,0.98,0.01,True,English,,,2021-07-08,msn.com,
JPMorgan Chase,Bing API,https://markets.businessinsider.com/news/stocks/jpmorgan-chase-&amp;-co--jpm-gains-but-lags-market--what-you-should-know-10311440,b'JPMorgan Chase & Co. (JPM) Gains But Lags Market: What You Should Know',"b'Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this'","b'Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this'",negative,0.06,0.01,0.93,positive,0.98,0.02,0.0,True,English,,,2021-07-07,markets.businessinsider.com,
JPMorgan Chase,Bing API,https://www.law360.com/banking/articles/1400988/11th-circ-rejects-chase-arbitration-bid-in-film-fraud-case,b'11th Circ. Rejects Chase Arbitration Bid In Film Fraud Case',"b'JPMorgan Chase Bank NA and a former employee cannot force civil racketeering and other claims over their roles in an allegedly fraudulent film financing deal into arbitration, the Eleventh Circuit ruled Wednesday,'","b'JPMorgan Chase Bank NA and a former employee cannot force civil racketeering and other claims over their roles in an allegedly fraudulent film financing deal into arbitration, the Eleventh Circuit ruled Wednesday,'",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-07,law360.com,
JPMorgan Chase,Twitter API,Twitter,"b'""JPMorgan Chase is the biggest banker for the fossil fuel industry worldwide, and it continues to fund Brazil\xe2\x80\x99s nat\xe2\x80\xa6'",b'nan',"b'""JPMorgan Chase is the biggest banker for the fossil fuel industry worldwide, and it continues to fund Brazil\xe2\x80\x99s nat\xe2\x80\xa6'",neutral,0.02,0.97,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,"b'Had a great meeting with Kshitij Singh from JPMorgan Chase &amp; Co on lunchclubai! We talked about ai, food and vr/ar\xe2\x80\xa6'",b'nan',"b'Had a great meeting with Kshitij Singh from JPMorgan Chase &amp; Co on lunchclubai! We talked about ai, food and vr/ar\xe2\x80\xa6'",positive,1.0,0.0,0.0,positive,1.0,0.0,0.0,True,English,,,2021-07-08,Unknown,
