Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
JPMorgan Chase,PyNews API,https://www.forbes.com/sites/greatspeculations/2021/07/06/jpmorgan-stock-to-increase-its-dividend-from-q3/,JPMorgan Stock To Increase Its Dividend From Q3,"JPMorgan stock gained roughly 24% YTD, and at its current price of $157 per share, it is trading 4% below its fair value of $163 – Trefis’ estimate for JPMorgan’s valuation. The bank announced on 28 June that it has completed the Federal Reserve’s 2021 Compre…","JPMorgan stock gained roughly 24% YTD, and at its current price of $157 per share, it is trading 4% below its fair value of $163 – Trefis’ estimate for JPMorgan’s valuation. The bank announced on 28 June that it has completed the Federal Reserve’s 2021 Compre…",neutral,0.03,0.97,0.0,neutral,0.09,0.89,0.02,True,English,,,2021-07-02,forbes.com,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"New job Private Client Banker- New Providence Branch - New Providence, NJ in New JerseyCompany : JPMorgan Chase Ba…",,"New job Private Client Banker- New Providence Branch - New Providence, NJ in New JerseyCompany : JPMorgan Chase Ba…",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"New job AWM Global Private Bank Compensation, Vice President in New JerseyCompany : JPMorgan Chase Bank, N.A.…",,"New job AWM Global Private Bank Compensation, Vice President in New JerseyCompany : JPMorgan Chase Bank, N.A.…",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"How To Trade Citigroup, JPMorgan Chase, BofA And Wells Fargo   Investing  investing  Money  money  Investing",,"How To Trade Citigroup, JPMorgan Chase, BofA And Wells Fargo   Investing  investing  Money  money  Investing",neutral,0.07,0.84,0.09,neutral,0.07,0.84,0.09,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"that wrote to 63 banks, including JPMorgan Chase &amp; Co., Deutsche Bank AG and Standard Chartered Plc, to take severa…",,"that wrote to 63 banks, including JPMorgan Chase &amp; Co., Deutsche Bank AG and Standard Chartered Plc, to take severa…",neutral,0.03,0.95,0.02,neutral,0.03,0.95,0.02,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,JPMorgan Chase Owns Cargo Ship Involved In Over $1 Billion Cocaine Bust At Philadelphia Port,,JPMorgan Chase Owns Cargo Ship Involved In Over $1 Billion Cocaine Bust At Philadelphia Port,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"With no real backing,other than its own network-bitcoin cud rise to $130k(JPMorgan Chase),$150k(Citibank) or even $…",,"With no real backing,other than its own network-bitcoin cud rise to $130k(JPMorgan Chase),$150k(Citibank) or even $…",negative,0.02,0.14,0.84,negative,0.02,0.14,0.84,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,JPMorgan Chase buying spree set to be Jamie Dimon’s biggest in years  via financialtimes,,JPMorgan Chase buying spree set to be Jamie Dimon’s biggest in years  via financialtimes,neutral,0.15,0.78,0.07,neutral,0.15,0.78,0.07,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"CIB Investment Bank - Applied AI &amp; Machine Learning - Executive Director at JPMorgan Chase Bank, N.A. (London, UK)…",,"CIB Investment Bank - Applied AI &amp; Machine Learning - Executive Director at JPMorgan Chase Bank, N.A. (London, UK)…",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"New job CIB-Transaction Processing Specialist I - Weekend Shift in MichiganCompany : JPMorgan Chase Bank, N.A.…",,"New job CIB-Transaction Processing Specialist I - Weekend Shift in MichiganCompany : JPMorgan Chase Bank, N.A.…",neutral,0.05,0.94,0.01,neutral,0.05,0.94,0.01,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"CRYPTO NEWS:   Bitcoin short-term setup is challenging,  JPMorgan strategists warn   altcoin…",,"CRYPTO NEWS:   Bitcoin short-term setup is challenging,  JPMorgan strategists warn   altcoin…",negative,0.0,0.17,0.83,negative,0.0,0.17,0.83,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"New job Private Client Banker - Melbourne Park Branch - Lexington, KY in KentuckyCompany : JPMorgan Chase Bank, N.…",,"New job Private Client Banker - Melbourne Park Branch - Lexington, KY in KentuckyCompany : JPMorgan Chase Bank, N.…",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,"Global Technology - VP, Data Scientist Lead - Applied AI at JPMorgan Chase Bank, N.A. (Jersey City, NJ)  Applied…",,"Global Technology - VP, Data Scientist Lead - Applied AI at JPMorgan Chase Bank, N.A. (Jersey City, NJ)  Applied…",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,JPMorgan Chase is looking at development sites where it could lease as much as 1 million square feet in what could…,,JPMorgan Chase is looking at development sites where it could lease as much as 1 million square feet in what could…,neutral,0.04,0.81,0.15,neutral,0.04,0.81,0.15,True,English,,,2021-07-07,Unknown,JPMorgan Chase
JPMorgan Chase,Twitter API,Twitter,Court Documents Reveal that JPMorgan Chase Was Entangled in Another Giant Ponzi Scheme at the Same Time It Was Prop…,,Court Documents Reveal that JPMorgan Chase Was Entangled in Another Giant Ponzi Scheme at the Same Time It Was Prop…,negative,0.01,0.05,0.94,negative,0.01,0.05,0.94,True,English,,,2021-07-07,Unknown,JPMorgan Chase
EUREX,Google API,https://www.thetradenews.com/fx-markets-uptake-in-algo-trading-here-to-stay-report-finds/,"FX market's uptake in algo trading here to stay, report finds",Eurex to launch futures on Bloomberg ESG fixed income indexes. Futures based on the Bloomberg Barclays MSCI Euro Green Bond SRI and Euro Corporate SRI ...,Eurex to launch futures on Bloomberg ESG fixed income indexes. Futures based on the Bloomberg Barclays MSCI Euro Green Bond SRI and Euro Corporate SRI ...,neutral,0.01,0.96,0.03,neutral,0.02,0.96,0.02,True,English,"['Eurex', 'Bloomberg ESG', 'Bloomberg Barclays']","['FX market', 'uptake', 'trading', 'report', 'Bloomberg Barclays MSCI Euro Green Bond SRI', 'Bloomberg ESG fixed income indexes', 'Euro Corporate SRI', 'Eurex', 'futures']",2021-07-01,thetradenews.com,EUREX
EUREX,Google API,https://www.fitchratings.com/research/non-bank-financial-institutions/fitch-affirms-clearstream-banking-at-aa-outlook-stable-05-07-2021,Fitch Affirms Clearstream Banking at 'AA'; Outlook Stable,"Clearstream is ultimately fully-owned by Deutsche Boerse AG (DBG, which incorporates the German stock exchange, the German CSD and Eurex Clearing).","Clearstream is ultimately fully-owned by Deutsche Boerse AG (DBG, which incorporates the German stock exchange, the German CSD and Eurex Clearing).",positive,0.72,0.28,0.0,neutral,0.0,0.99,0.01,True,English,"['Fitch', 'Clearstream', 'Deutsche Boerse AG', 'DBG', 'German CSD', 'Eurex Clearing']","['Clearstream Banking', 'Outlook Stable', 'Fitch', 'AA', 'Deutsche Boerse AG', 'German stock exchange', 'German CSD', 'Eurex Clearing', 'Clearstream', 'DBG']",2021-07-06,fitchratings.com,EUREX
EUREX,Google API,https://qz.com/2028026/rishi-sunak-says-brexit-deal-on-financial-services-is-dead/,Rishi Sunak says Brexit deal on financial services is dead,"... market is made up by LCH, and given that the company deals in multiple currencies, relocating that market to Brussels' Eurex exchange will be complicated.","... market is made up by LCH, and given that the company deals in multiple currencies, relocating that market to Brussels' Eurex exchange will be complicated.",negative,0.0,0.0,1.0,negative,0.0,0.03,0.97,True,English,['LCH'],"['Rishi Sunak', 'Brexit deal', 'financial services', ""Brussels' Eurex exchange"", 'multiple currencies', 'market', 'LCH', 'company']",2021-07-02,qz.com,EUREX
EUREX,Google API,https://www.thetradenews.com/deutsche-borse-rolls-out-real-time-fx-pricing-data-from-360t-platform/,Deutsche Börse rolls out real-time FX pricing data from 360T ...,"... which supplies banks, fund managers, hedge funds, data vendors and others with quotes, indices and analytics across its Eurex and Xetra trading venues.","... which supplies banks, fund managers, hedge funds, data vendors and others with quotes, indices and analytics across its Eurex and Xetra trading venues.",neutral,0.01,0.98,0.01,neutral,0.0,1.0,0.0,True,English,"['Deutsche Börse', 'Eurex', 'Xetra']","['real-time FX pricing data', 'Deutsche Börse', '360T', 'Xetra trading venues', 'fund managers', 'hedge funds', 'data vendors', 'banks', 'others', 'quotes', 'indices', 'analytics', 'Eurex']",2021-07-02,thetradenews.com,EUREX
EUREX,Twitter API,Twitter,"June 2021 monthly figures at Eurex - OTC Clearing at Eurex continues to grow, with a mixed picture across other seg…",,"June 2021 monthly figures at Eurex - OTC Clearing at Eurex continues to grow, with a mixed picture across other seg…",neutral,0.0,0.96,0.04,neutral,0.0,0.96,0.04,True,English,"['Eurex', 'Eurex', 'Eurex', 'Eurex']","['June 2021 monthly figures', 'OTC Clearing', 'mixed picture', 'other seg', 'Eurex', 'June 2021 monthly figures', 'OTC Clearing', 'mixed picture', 'other seg', 'Eurex']",2021-07-06,Unknown,EUREX
EUREX,Twitter API,Twitter,European exchanges (Eurex at the forefront) have listed 15 ESF futures &amp; option products this year and many more are in the pipeline.,,European exchanges (Eurex at the forefront) have listed 15 ESF futures &amp; option products this year and many more are in the pipeline.,neutral,0.0,0.98,0.02,neutral,0.0,0.98,0.02,True,English,"['Eurex', 'Eurex']","['European exchanges', '15 ESF futures', 'option products', 'Eurex', 'forefront', 'pipeline', 'European exchanges', '15 ESF futures', 'option products', 'Eurex', 'forefront', 'pipeline']",2021-07-06,Unknown,EUREX
EUREX,Twitter API,Twitter,FESXDayTrader Look forward to joining your course. Eurex is great. A little less fuckery than ES and NQ is madness.,,FESXDayTrader Look forward to joining your course. Eurex is great. A little less fuckery than ES and NQ is madness.,mixed,0.51,0.17,0.32,mixed,0.51,0.17,0.32,True,English,[],"['less fuckery', 'FESXDayTrader', 'course', 'Eurex', 'NQ', 'madness', 'less fuckery', 'FESXDayTrader', 'course', 'Eurex', 'NQ', 'madness']",2021-07-06,Unknown,EUREX
EUREX,Twitter API,Twitter,Micro DAX futures are getting more volume on the EUREX and starting to become reliable at providing exits for techn…,,Micro DAX futures are getting more volume on the EUREX and starting to become reliable at providing exits for techn…,neutral,0.06,0.89,0.05,neutral,0.06,0.89,0.05,True,English,"['EUREX', 'EUREX']","['Micro DAX futures', 'volume', 'EUREX', 'exits', 'techn', 'Micro DAX futures', 'volume', 'EUREX', 'exits', 'techn']",2021-07-06,Unknown,EUREX
EUREX,Twitter API,Twitter,You can apply my strategies to literally any market. I just personally prefer to trade  Eurex products because I'm…,,You can apply my strategies to literally any market. I just personally prefer to trade  Eurex products because I'm…,neutral,0.02,0.97,0.01,neutral,0.02,0.97,0.01,True,English,"['Eurex', 'Eurex']","['Eurex products', 'strategies', 'market', 'Eurex products', 'strategies', 'market']",2021-07-06,Unknown,EUREX
EUREX,Twitter API,Twitter,Eurex Introduces Futures On ESG Fixed Income Indexes In Cooperation With Bloomberg,,Eurex Introduces Futures On ESG Fixed Income Indexes In Cooperation With Bloomberg,neutral,0.04,0.95,0.01,neutral,0.04,0.95,0.01,True,English,"['Eurex', 'Bloomberg', 'Eurex', 'Bloomberg']","['ESG Fixed Income Indexes', 'Eurex', 'Futures', 'Cooperation', 'Bloomberg', 'ESG Fixed Income Indexes', 'Eurex', 'Futures', 'Cooperation', 'Bloomberg']",2021-07-05,Unknown,EUREX
EUREX,Twitter API,Twitter,The Facts:- Eurex introduces futures on ESG Fixed Income Indexes in cooperation with BloombergThe countdown is…,,The Facts:- Eurex introduces futures on ESG Fixed Income Indexes in cooperation with BloombergThe countdown is…,neutral,0.02,0.95,0.03,neutral,0.02,0.95,0.03,True,English,"['Eurex', 'BloombergThe', 'Eurex', 'BloombergThe']","['ESG Fixed Income Indexes', 'The Facts', 'Eurex', 'futures', 'cooperation', 'BloombergThe', 'countdown', 'ESG Fixed Income Indexes', 'The Facts', 'Eurex', 'futures', 'cooperation', 'BloombergThe', 'countdown']",2021-07-05,Unknown,EUREX
EUREX,Twitter API,Twitter,ShinglesFacts Eurex any good ?,,ShinglesFacts Eurex any good ?,positive,0.94,0.02,0.04,positive,0.94,0.02,0.04,True,English,[],"['ShinglesFacts', 'good', 'ShinglesFacts', 'good']",2021-07-02,Unknown,EUREX
EUREX,Twitter API,Twitter,"See Holiday Trading Hours for CME Group, Eurex, and ICE:",,"See Holiday Trading Hours for CME Group, Eurex, and ICE:",neutral,0.03,0.96,0.01,neutral,0.03,0.96,0.01,True,English,"['CME Group', 'Eurex', 'ICE', 'CME Group', 'Eurex', 'ICE']","['Holiday Trading Hours', 'CME Group', 'Eurex', 'ICE', 'Holiday Trading Hours', 'CME Group', 'Eurex', 'ICE']",2021-07-02,Unknown,EUREX
EUREX,Twitter API,Twitter,Expansion of Eurex TES Basket Trades Functionality for Equity Bespoke Baskets (EBB),,Expansion of Eurex TES Basket Trades Functionality for Equity Bespoke Baskets (EBB),neutral,0.02,0.98,0.0,neutral,0.02,0.98,0.0,True,English,"['Eurex TES Basket', 'Eurex TES Basket']","['Eurex TES Basket Trades Functionality', 'Equity Bespoke Baskets', 'Expansion', 'EBB', 'Eurex TES Basket Trades Functionality', 'Equity Bespoke Baskets', 'Expansion', 'EBB']",2021-07-02,Unknown,EUREX
BNP Paribas,Google API,https://www.desertsun.com/story/sports/tennis/bnp/2021/07/01/2021-bnp-paribas-open-dates-officially-announced-october/7693297002/,Dates set for October BNP Paribas Open; proof of vaccination required for fans,The 2021 BNP Paribas Open has new October dates and new guidelines for fans attending this fall. The two-week tennis tournament will be held Oct. 4-17 at the ...,The 2021 BNP Paribas Open has new October dates and new guidelines for fans attending this fall. The two-week tennis tournament will be held Oct. 4-17 at the ...,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-02,desertsun.com,BNP Paribas
BNP Paribas,Google API,https://kesq.com/news/2021/07/01/bnp-paribas-happening-in-october-proof-of-vaccination-required-for-fans/,"BNP Paribas Open set for October 4-17, proof of vaccination ...","The BNP Paribas Open, a combined ATP Masters 1000 and WTA 1000 event, will be held October 4 – 17, 2021, it was announced today by Tournament Director ...","The BNP Paribas Open, a combined ATP Masters 1000 and WTA 1000 event, will be held October 4 – 17, 2021, it was announced today by Tournament Director ...",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,kesq.com,BNP Paribas
BNP Paribas,Google API,https://www.espn.com/tennis/story/_/id/31745002/bnp-paribas-open-indian-wells-makes-return-tennis-calendar-october,BNP Paribas Open at Indian Wells makes return to tennis calendar in October,"The ATP and WTA released the latest updates to their schedule for the latter portion of the 2021 season on Thursday, including the dates for the BNP Paribas ...","The ATP and WTA released the latest updates to their schedule for the latter portion of the 2021 season on Thursday, including the dates for the BNP Paribas ...",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-02,espn.com,BNP Paribas
BNP Paribas,Google API,https://www.thetradenews.com/bnp-paribas-signs-10-year-agreement-with-fis-on-derivatives-clearing/,BNP Paribas signs 10-year agreement with FIS on derivatives ...,French investment bank BNP Paribas has partnered with FIS to transition its derivatives post-trade operations onto the firm's cleared derivatives technology ...,French investment bank BNP Paribas has partnered with FIS to transition its derivatives post-trade operations onto the firm's cleared derivatives technology ...,neutral,0.02,0.98,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,thetradenews.com,BNP Paribas
BNP Paribas,Google API,https://www.coindesk.com/bank-of-france-fifth-cbdc-experiment-bnp-paribas-euroclear,Bank of France Carries Out Fifth CBDC Experiment With BNP ...,,Bank of France Carries Out Fifth CBDC Experiment With BNP ...,neutral,0.03,0.94,0.03,neutral,0.03,0.94,0.03,True,English,,,2021-07-06,coindesk.com,BNP Paribas
BNP Paribas,Google API,https://www.pionline.com/money-management/bnp-paribas-am-picks-head-global-client-group,BNP Paribas AM picks head of global client group,"Steven Billiet was named head of global client group at BNP Paribas Asset Management, a spokesman confirmed. Mr. Billiet replaced Sandro Pierri, who was ...","Steven Billiet was named head of global client group at BNP Paribas Asset Management, a spokesman confirmed. Mr. Billiet replaced Sandro Pierri, who was ...",neutral,0.04,0.94,0.02,neutral,0.05,0.93,0.02,True,English,,,2021-07-06,pionline.com,BNP Paribas
BNP Paribas,Google API,http://www.etfexpress.com/2021/06/30/302726/bnp-paribas-launches-easy-low-carbon-etf-xetra,BNP Paribas launches Easy Low Carbon ETF on Xetra,,BNP Paribas launches Easy Low Carbon ETF on Xetra,positive,0.89,0.11,0.0,positive,0.89,0.11,0.0,True,English,,,2021-07-01,etfexpress.com,BNP Paribas
BNP Paribas,Google API,https://www.etfstream.com/news/bnp-paribas-am-unveils-europe-growth-etf-with-esg-tilt/,BNP Paribas AM unveils Europe growth ETF with ESG tilt,,BNP Paribas AM unveils Europe growth ETF with ESG tilt,neutral,0.23,0.76,0.01,neutral,0.23,0.76,0.01,True,English,,,2021-07-02,etfstream.com,BNP Paribas
BNP Paribas,Google API,https://citywireselector.com/news/bnp-paribas-am-targets-low-carbon-leaders-with-new-etf/a1524520,BNP Paribas AM targets low-carbon leaders with new ETF,,BNP Paribas AM targets low-carbon leaders with new ETF,neutral,0.01,0.64,0.35,neutral,0.01,0.64,0.35,True,English,,,2021-06-30,citywireselector.com,BNP Paribas
BNP Paribas,PyNews API,https://finance.yahoo.com/news/iliad-press-release-iliad-terminates-160200843.html,[iliad press release] iliad terminates its existing liquidity contract and enters into a new liquidity contract with EXANE BNP PARIBAS,"Press Release Paris, July 1, 2021 iliad terminates its existing liquidity contract and enters into a new liquidity contract with EXANE BNP PARIBAS iliad...","Press Release Paris, July 1, 2021iliad terminates its existing liquidity contract and enters into a new liquidity contract with EXANE BNP PARIBASiliad (ISIN FR0004035913) has signed a liquidity… [+4040 chars]",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-06-30,finance.yahoo.com,BNP Paribas
BNP Paribas,PyNews API,https://finance.yahoo.com/news/harte-gold-obtains-deferral-senior-121000864.html,Harte Gold Obtains Deferral of Senior Credit Facility and Hedge Payments and Waiver of Financial Covenants,"HARTE GOLD CORP. (""Harte Gold"" or the ""Company"") (TSX: HRT) (OTC: HRTFF) (Frankfurt: H4O) announced today that BNP Paribas (""BNPP"") has deferred various...","TORONTO, June 30, 2021 /CNW/ - HARTE GOLD CORP. (""Harte Gold"" or the ""Company"") (TSX: HRT) (OTC: HRTFF) (Frankfurt: H4O) announced today that BNP Paribas (""BNPP"") has deferred various payments and wa… [+7608 chars]",neutral,0.01,0.91,0.08,neutral,0.02,0.86,0.12,True,English,,,2021-06-30,finance.yahoo.com,BNP Paribas
BNP Paribas,PyNews API,https://www.moneycontrol.com/news/business/markets/daily-voice-third-covid-wave-biggest-test-for-indian-market-says-amit-shah-of-bnp-paribas-7107061.html,"DAILY VOICE | Third Covid wave biggest test for Indian market, says Amit Shah of BNP Paribas","We do not think the domestic economy-related stocks will materially outperform as the second lockdown was very methodical with select sectors like travel, tourism, restaurants, and consumers were severely impacted, says Shah.","We do not think the domestic economy-related stocks will materially outperform as the second lockdown was very methodical with select sectors like travel, tourism, restaurants, and consumers were severely impacted, says Shah.",neutral,0.01,0.99,0.0,negative,0.04,0.02,0.94,True,English,,,2021-06-30,moneycontrol.com,BNP Paribas
BNP Paribas,PyNews API,https://www.moneycontrol.com/news/business/markets/bulk-deals-bnp-paribas-buys-28-lakh-shares-in-dhani-services-i-labs-sells-34-56-lakh-shares-in-megasoft-7136061.html,"Bulk Deals | BNP Paribas buys 28 lakh shares in Dhani Services, I-Labs sells 34.56 lakh shares in Megasoft","Purplestone Advisors sold 2.58 lakh equity shares in Bright Solar at Rs 6.5 per share, and Seetha Kumari sold 1,04,080 equity shares in Star Paper Mills at Rs 157.88 per share.","BNP Paribas Arbitrage acquired 28 lakh equity shares in Dhani Services at Rs 174 per share on the NSE, the bulk deals data showed.However, Tamarind Capital was the seller in a deal, offloading 69.8… [+941 chars]",neutral,0.02,0.97,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-06-30,moneycontrol.com,BNP Paribas
BNP Paribas,PyNews API,https://www.moneycontrol.com/news/business/markets/bulk-deals-bnp-paribas-picks-0-7-stake-in-sterling-wilson-abakkus-fund-buys-0-5-shares-in-iifl-finance-7110311.html,Bulk Deals | BNP Paribas picks 0.7% stake in Sterling Wilson; Abakkus Fund buys 0.5% shares in IIFL Finance,Promoter Anjan Chatterjee acquired 6.25 lakh equity shares in Speciality Restaurants at Rs 63.26 per share.,"BNP Paribas Arbitrage has picked up 0.7 percent equity stake in leading solar EPC contractor Sterling &amp; Wilson Solar, while Abakkus Fund acquired 0.5 percent shares in IIFL Finance on June 30.B… [+1101 chars]",neutral,0.0,1.0,0.0,neutral,0.01,0.95,0.04,True,English,,,2021-06-30,moneycontrol.com,BNP Paribas
BNP Paribas,PyNews API,https://www.espn.com/tennis/story/_/id/31745002/bnp-paribas-open-indian-wells-makes-return-tennis-calendar-october,BNP Paribas Open set to return in October,"The BNP Paribas Open at Indian Wells, which was canceled in 2020 due to the COVID-19 pandemic, will be held in October this year, the ATP and WTA announced on Thursday.","The ATP and WTA released the latest updates to their schedule for the latter portion of the 2021 season on Thursday, including the dates for the BNP Paribas Open at Indian Wells.The tournament will… [+1238 chars]",neutral,0.0,0.99,0.01,neutral,0.01,0.96,0.03,True,English,,,2021-06-30,espn.com,BNP Paribas
BNP Paribas,Bing API,https://wealthbriefing.com/html/article.php?id=191783,"Who's Moving Where In Wealth Management? - Harneys, Jupiter, Others","Kearns is also joining from BNP Paribas, where he worked initially in CSR in its global markets division before moving to become a sustainable finance analyst. Following a strategy refresh earlier this year, Abbie Llewellyn-Waters was appointed as head of ...","Kearns is also joining from BNP Paribas, where he worked initially in CSR in its global markets division before moving to become a sustainable finance analyst. Following a strategy refresh earlier this year, Abbie Llewellyn-Waters was appointed as head of ...",positive,0.95,0.04,0.01,neutral,0.06,0.92,0.02,True,English,,,2021-07-07,wealthbriefing.com,BNP Paribas
BNP Paribas,Twitter API,Twitter,▶ Bulk Deal: HDFC sells stake in Ansal Housing; BNP Paribas Arbitrage buys shares in Dhani Services - Indiainfoline…,,▶ Bulk Deal: HDFC sells stake in Ansal Housing; BNP Paribas Arbitrage buys shares in Dhani Services - Indiainfoline…,neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,Bulk Deal: HDFC sells stake in Ansal Housing; BNP Paribas Arbitrage buys shares in Dhani Services…,,Bulk Deal: HDFC sells stake in Ansal Housing; BNP Paribas Arbitrage buys shares in Dhani Services…,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,radio2sports  wordlmusic  NowPlaying By BNP Paribas - We Are Tennis Fan Academy,,radio2sports  wordlmusic  NowPlaying By BNP Paribas - We Are Tennis Fan Academy,neutral,0.04,0.96,0.0,neutral,0.04,0.96,0.0,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,"Bank of  France Carries Out Fifth  CBDC Experiment With BNP Paribas, Euroclear via Coindesk!  CryptoBank…",,"Bank of  France Carries Out Fifth  CBDC Experiment With BNP Paribas, Euroclear via Coindesk!  CryptoBank…",neutral,0.04,0.94,0.02,neutral,0.04,0.94,0.02,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,Dhani Services | BNP Paribas Arbitrage acquired 28 lakh equity shares in the company at Rs 174 per share on the NSE…,,Dhani Services | BNP Paribas Arbitrage acquired 28 lakh equity shares in the company at Rs 174 per share on the NSE…,neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,"Buzzing  Stock: Bulk Deals | BNP Paribas buys 28 lakh shares in Dhani Services, I-Labs sells 34.56 lakh shares in M…",,"Buzzing  Stock: Bulk Deals | BNP Paribas buys 28 lakh shares in Dhani Services, I-Labs sells 34.56 lakh shares in M…",neutral,0.02,0.94,0.04,neutral,0.02,0.94,0.04,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,"Block Deals:1)Dhani Services Limited:✅BNP PARIBAS ARBITRAGEBUought 28,00,000  174.00.❎TAMARIND CAPITAL PTE LTDSold  69,85,000.",,"Block Deals:1)Dhani Services Limited:✅BNP PARIBAS ARBITRAGEBUought 28,00,000  174.00.❎TAMARIND CAPITAL PTE LTDSold  69,85,000.",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,Kepler Capital  Stick to Their Hold Rating for BNP Paribas SA -,,Kepler Capital  Stick to Their Hold Rating for BNP Paribas SA -,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,"BNP Paribas Arbitrage acquired 28 lakh equity shares in Dhani Services at Rs 174 per share on the NSE, the bulk dea…",,"BNP Paribas Arbitrage acquired 28 lakh equity shares in Dhani Services at Rs 174 per share on the NSE, the bulk dea…",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,Didn’t BNP Paribas get caught money laundering on behalf of Iran? They seriously need to fire all of their minimum wage bank tellers!,,Didn’t BNP Paribas get caught money laundering on behalf of Iran? They seriously need to fire all of their minimum wage bank tellers!,negative,0.01,0.03,0.96,negative,0.01,0.03,0.96,True,English,,,2021-07-07,Unknown,BNP Paribas
BNP Paribas,Twitter API,Twitter,BNP Paribas AM picks head of global client group   banking  banks  banco  banca  banque  finance  finanzas  finanza,,BNP Paribas AM picks head of global client group   banking  banks  banco  banca  banque  finance  finanzas  finanza,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,Unknown,BNP Paribas
Citigroup,Google API,https://www.ft.com/content/fade91ab-df32-44ed-b63e-be2c6cd376cc,Citigroup raises pay for junior investment bankers,"Citigroup is raising the salaries for its junior investment bankers, the latest Wall Street firm to try to improve terms for younger staff after a group of Goldman ...","Citigroup is raising the salaries for its junior investment bankers, the latest Wall Street firm to try to improve terms for younger staff after a group of Goldman ...",neutral,0.06,0.92,0.02,neutral,0.11,0.88,0.01,True,English,,,2021-07-03,ft.com,Citigroup
Citigroup,Google API,https://www.reuters.com/business/citigroup-raise-base-pay-junior-bankers-memo-2021-07-02/,Citigroup to raise base pay for junior bankers - memo,"July 2 (Reuters) - Citigroup Inc (C.N) will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media ...","July 2 (Reuters) - Citigroup Inc (C.N) will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media ...",neutral,0.01,0.97,0.02,neutral,0.0,0.96,0.04,True,English,,,2021-07-03,reuters.com,Citigroup
