Searchword,Searchword_ID,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
BNP Paribas,1,Google API,https://www.thetradenews.com/bnp-paribas-signs-10-year-agreement-with-fis-on-derivatives-clearing/,BNP Paribas signs 10-year agreement with FIS on derivatives ...,French investment bank BNP Paribas has partnered with FIS to transition its derivatives post-trade operations onto the firm's cleared derivatives technology ...,French investment bank BNP Paribas has partnered with FIS to transition its derivatives post-trade operations onto the firm's cleared derivatives technology ...,neutral,0.02,0.98,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-01,thetradenews.com,LCH SA
BNP Paribas,1,Google API,https://www.globenewswire.com/news-release/2021/06/28/2254086/0/en/BNP-Paribas-Primary-New-Issues-NO-STAB-Notice-Paprec.html,BNP Paribas Primary New Issues: NO STAB Notice - Paprec,"[Further to the pre-stabilisation period announcement dated 22 June 2021, BNP Paribas (contact: Stanford Hartman telephone: 0207 595 8222) hereby gives ...","[Further to the pre-stabilisation period announcement dated 22 June 2021, BNP Paribas (contact: Stanford Hartman telephone: 0207 595 8222) hereby gives ...",neutral,0.17,0.81,0.02,neutral,0.0,0.51,0.49,True,English,,,2021-06-28,globenewswire.com,LCH SA
BNP Paribas,1,PyNews API,https://finance.yahoo.com/news/iliad-press-release-iliad-terminates-160200843.html,[iliad press release] iliad terminates its existing liquidity contract and enters into a new liquidity contract with EXANE BNP PARIBAS,"Press Release Paris, July 1, 2021 iliad terminates its existing liquidity contract and enters into a new liquidity contract with EXANE BNP PARIBAS iliad...","Press Release Paris, July 1, 2021iliad terminates its existing liquidity contract and enters into a new liquidity contract with EXANE BNP PARIBASiliad (ISIN FR0004035913) has signed a liquidity… [+4040 chars]",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-01,finance.yahoo.com,LCH SA
BNP Paribas,1,PyNews API,https://finance.yahoo.com/news/harte-gold-obtains-deferral-senior-121000864.html,Harte Gold Obtains Deferral of Senior Credit Facility and Hedge Payments and Waiver of Financial Covenants,"HARTE GOLD CORP. (""Harte Gold"" or the ""Company"") (TSX: HRT) (OTC: HRTFF) (Frankfurt: H4O) announced today that BNP Paribas (""BNPP"") has deferred various...","TORONTO, June 30, 2021 /CNW/ - HARTE GOLD CORP. (""Harte Gold"" or the ""Company"") (TSX: HRT) (OTC: HRTFF) (Frankfurt: H4O) announced today that BNP Paribas (""BNPP"") has deferred various payments and wa… [+7608 chars]",neutral,0.01,0.91,0.08,neutral,0.02,0.86,0.12,True,English,,,2021-06-30,finance.yahoo.com,LCH SA
BNP Paribas,1,PyNews API,https://www.moneycontrol.com/news/business/markets/daily-voice-third-covid-wave-biggest-test-for-indian-market-says-amit-shah-of-bnp-paribas-7107061.html,"DAILY VOICE | Third Covid wave biggest test for Indian market, says Amit Shah of BNP Paribas","We do not think the domestic economy-related stocks will materially outperform as the second lockdown was very methodical with select sectors like travel, tourism, restaurants, and consumers were severely impacted, says Shah.","Amit Shah, Head of India Equity Research, BNP Paribas, does not see any material concerns for the market barring the third wave of coronavirus if it turns out to be as severe as the second wave.Sha… [+6363 chars]",neutral,0.01,0.99,0.0,negative,0.0,0.0,1.0,True,English,,,2021-07-01,moneycontrol.com,LCH SA
BNP Paribas,1,PyNews API,https://www.moneycontrol.com/news/business/markets/bulk-deals-bnp-paribas-picks-0-7-stake-in-sterling-wilson-abakkus-fund-buys-0-5-shares-in-iifl-finance-7110311.html,Bulk Deals | BNP Paribas picks 0.7% stake in Sterling Wilson; Abakkus Fund buys 0.5% shares in IIFL Finance,Promoter Anjan Chatterjee acquired 6.25 lakh equity shares in Speciality Restaurants at Rs 63.26 per share.,"BNP Paribas Arbitrage has picked up 0.7 percent equity stake in leading solar EPC contractor Sterling &amp; Wilson Solar, while Abakkus Fund acquired 0.5 percent shares in IIFL Finance on June 30.B… [+1101 chars]",neutral,0.0,1.0,0.0,neutral,0.01,0.95,0.04,True,English,,,2021-06-30,moneycontrol.com,LCH SA
BNP Paribas,1,PyNews API,https://www.espn.com/tennis/story/_/id/31745002/bnp-paribas-open-indian-wells-makes-return-tennis-calendar-october,BNP Paribas Open set to return in October,"The BNP Paribas Open at Indian Wells, which was canceled in 2020 due to the COVID-19 pandemic, will be held in October this year, the ATP and WTA announced on Thursday.","The ATP and WTA released the latest updates to their schedule for the latter portion of the 2021 season on Thursday, including the dates for the BNP Paribas Open at Indian Wells.The tournament will… [+1238 chars]",neutral,0.0,0.99,0.01,neutral,0.01,0.96,0.03,True,English,,,2021-07-01,espn.com,LCH SA
BNP Paribas,1,Twitter,Twitter,"NickKyrgios Great to have you back - I will be screaming for U at BNP Paribas, please make it to the desert in October!",,"NickKyrgios Great to have you back - I will be screaming for U at BNP Paribas, please make it to the desert in October!",positive,0.99,0.0,0.01,positive,0.99,0.0,0.01,True,English,,,2021-07-04,Unknown,LCH SA
BNP Paribas,1,Twitter,Twitter,"Check out ""BNP Paribas to Let Some Bankers Work From Home Half of the Time"" at:",,"Check out ""BNP Paribas to Let Some Bankers Work From Home Half of the Time"" at:",neutral,0.01,0.96,0.03,neutral,0.01,0.96,0.03,True,English,,,2021-07-04,Unknown,LCH SA
BNP Paribas,1,Twitter,Twitter,BNP Paribas are joining the community of firms using our next generation Cleared Derivatives Suite to transform the…,,BNP Paribas are joining the community of firms using our next generation Cleared Derivatives Suite to transform the…,neutral,0.15,0.84,0.01,neutral,0.15,0.84,0.01,True,English,,,2021-07-04,Unknown,LCH SA
BNP Paribas,1,Twitter,Twitter,BNP Paribas signs 10-year agreement with FIS on derivatives clearing     banking  banks…,,BNP Paribas signs 10-year agreement with FIS on derivatives clearing     banking  banks…,neutral,0.02,0.98,0.0,neutral,0.02,0.98,0.0,True,English,,,2021-07-04,Unknown,LCH SA
BNP Paribas,1,Twitter,Twitter,"For BNP Paribas Fortis, Vialegis is looking for a Legal Counsel with at least 5 years of experience in the capital…",,"For BNP Paribas Fortis, Vialegis is looking for a Legal Counsel with at least 5 years of experience in the capital…",neutral,0.1,0.87,0.03,neutral,0.1,0.87,0.03,True,English,,,2021-07-03,Unknown,LCH SA
BNP Paribas,1,Twitter,Twitter,2 July 2021 NSEIndia Huge quantity bought by BNP PARIBAS ARBITRAGE on HDFC Life Insurance Company Ltd.  HDFCLIFE…,,2 July 2021 NSEIndia Huge quantity bought by BNP PARIBAS ARBITRAGE on HDFC Life Insurance Company Ltd.  HDFCLIFE…,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-03,Unknown,LCH SA
BNP Paribas,1,Twitter,Twitter,Exchange Rate Forecasts from BNP Paribas: 2021-2022,,Exchange Rate Forecasts from BNP Paribas: 2021-2022,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-03,Unknown,LCH SA
BNP Paribas,1,Twitter,Twitter,BNP Paribas CIB signs 10-year agreement for FIS’ Cleared Derivatives suite   clearing,,BNP Paribas CIB signs 10-year agreement for FIS’ Cleared Derivatives suite   clearing,neutral,0.03,0.96,0.01,neutral,0.03,0.96,0.01,True,English,,,2021-07-03,Unknown,LCH SA
Citigroup,2,Google API,https://www.ft.com/content/fade91ab-df32-44ed-b63e-be2c6cd376cc,Citigroup raises pay for junior investment bankers,"Citigroup is raising the salaries for its junior investment bankers, the latest Wall Street firm to try to improve terms for younger staff after a group of Goldman ...","Citigroup is raising the salaries for its junior investment bankers, the latest Wall Street firm to try to improve terms for younger staff after a group of Goldman ...",neutral,0.06,0.92,0.02,neutral,0.11,0.88,0.01,True,English,,,2021-07-02,ft.com,LCH SA
Citigroup,2,Google API,https://www.reuters.com/business/citigroup-raise-base-pay-junior-bankers-memo-2021-07-02/,Citigroup to raise base pay for junior bankers - memo,"July 2 (Reuters) - Citigroup Inc (C.N) will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media ...","July 2 (Reuters) - Citigroup Inc (C.N) will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media ...",neutral,0.01,0.97,0.02,neutral,0.0,0.96,0.04,True,English,,,2021-07-02,reuters.com,LCH SA
Citigroup,2,Google API,https://www.reuters.com/business/finance/citigroup-maintain-51-cents-per-share-dividend-share-repurchases-2021-06-28/,"Citigroup to maintain 51 cents per share dividend, share ...","The Citigroup Inc (Citi) logo is seen at the SIBOS banking and financial conference in Toronto, Ontario, Canada October 19, 2017. REUTERS/Chris Helgren/File ...","The Citigroup Inc (Citi) logo is seen at the SIBOS banking and financial conference in Toronto, Ontario, Canada October 19, 2017. REUTERS/Chris Helgren/File ...",neutral,0.05,0.94,0.01,neutral,0.01,0.99,0.0,True,English,,,2021-06-28,reuters.com,LCH SA
Citigroup,2,Google API,https://seekingalpha.com/news/3710768-citigroups-scb-increases-to-3-from-25-after-stress-tests,Citigroup's SCB increases to 3% from 2.5% after stress tests,John Moore/Getty Images News. Citigroup (NYSE:C) says its stress capital buffer requirement is increasing to 3.0% for Q4 202 to Q3 2022 from 2.5% previously.,John Moore/Getty Images News. Citigroup (NYSE:C) says its stress capital buffer requirement is increasing to 3.0% for Q4 202 to Q3 2022 from 2.5% previously.,neutral,0.01,0.98,0.01,negative,0.0,0.24,0.76,True,English,,,2021-06-28,seekingalpha.com,LCH SA
Citigroup,2,Google API,https://www.prnewswire.com/news-releases/monarch-alternative-capital-acquires-majority-interest-in-miamis-citigroup-center-301320913.html,Monarch Alternative Capital Acquires Majority Interest in ...,The Citigroup Center purchase is Monarch's fifth office building investment in 2021. These acquisitions exemplify Monarch's broader strategy of capitalizing on ...,The Citigroup Center purchase is Monarch's fifth office building investment in 2021. These acquisitions exemplify Monarch's broader strategy of capitalizing on ...,neutral,0.45,0.53,0.02,neutral,0.01,0.99,0.0,True,English,,,2021-06-28,prnewswire.com,LCH SA
Citigroup,2,Google API,https://www.marketwatch.com/story/u-s-stocks-are-no-longer-top-pick-as-investors-take-a-step-back-citigroup-survey-finds-11624900114,"U.S. stocks are no longer top pick as investors ‘take a step back,’ Citigroup survey finds","With the stock market near record highs, the threat of a pullback is outweighing investor optimism for a big rally from current levels, according to a Citigroup ...","With the stock market near record highs, the threat of a pullback is outweighing investor optimism for a big rally from current levels, according to a Citigroup ...",neutral,0.01,0.93,0.06,negative,0.18,0.1,0.72,True,English,,,2021-06-28,marketwatch.com,LCH SA
Citigroup,2,PyNews API,https://www.reuters.com/business/citigroup-raise-base-pay-junior-bankers-memo-2021-07-02/,Citigroup to raise base pay for junior bankers - memo - Reuters,"Citigroup Inc <a href="""" target=""_blank"">(C.N)</a> will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media reports of a similar move by rival JPMorgan Ch…","The Citigroup Inc (Citi) in Toronto, Ontario, Canada October 19, 2017. REUTERS/Chris Helgren/File PhotoJuly 2 (Reuters) - Citigroup Inc (C.N) will lift the base salaries of its junior investment bank… [+1426 chars]",neutral,0.01,0.98,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,reuters.com,LCH SA
Citigroup,2,PyNews API,https://www.reuters.com/business/finance/moves-citi-shakes-up-leadership-ranks-uk-ireland-deal-making-memo-2021-06-28/,MOVES Citi shakes up leadership ranks for UK and Ireland deal-making - memo - Reuters,"Citigroup (C.N) has named new co-heads of its banking, capital markets and advisory franchise for the UK and Ireland as part of a leadership shake-up to expand its client network in Europe's biggest M&A market, according to a memo seen by Reuters.","The Citigroup Inc (Citi) in Toronto, Ontario, Canada October 19, 2017. REUTERS/Chris HelgrenLONDON, June 28 (Reuters) - Citigroup (C.N) has named new co-heads of its banking, capital markets and advi… [+1245 chars]",neutral,0.01,0.98,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-06-28,reuters.com,LCH SA
Citigroup,2,PyNews API,https://www.reuters.com/world/middle-east/citis-corporate-investment-banking-revenue-saudi-nearly-tripled-exec-2021-07-01/,Citi's corporate and investment banking revenue from Saudi nearly tripled-exec - Reuters,"Citigroup's <a href="""" target=""_blank"">(C.N)</a> corporate and investment banking revenue for its Saudi Arabia business has ""nearly tripled"" since returning to the kingdom in 2018, a senior executive said on Thursday.","The Citigroup Inc (Citi) in Toronto, Ontario, Canada October 19, 2017. REUTERS/Chris HelgrenDUBAI, July 1 (Reuters) - Citigroup's (C.N) corporate and investment banking revenue for its Saudi Arabia b… [+1846 chars]",neutral,0.02,0.97,0.01,neutral,0.01,0.99,0.0,True,English,,,2021-07-01,reuters.com,LCH SA
Citigroup,2,Bing API,https://fr.finance.yahoo.com/news/citigroup-raise-pay-junior-bankers-182526372.html,Citigroup to raise base pay for junior bankers - memo,"The memo, dated Friday, said the salary raises for program vice-presidents, associates and analysts in the Wall Street firm's banking, capital markets and advisory (BCMA) division would be effective f","The memo, dated Friday, said the salary raises for program vice-presidents, associates and analysts in the Wall Street firm's banking, capital markets and advisory (BCMA) division would be effective f",neutral,0.01,0.97,0.02,neutral,0.01,0.55,0.44,True,English,,,2021-07-02,fr.finance.yahoo.com,LCH SA
Citigroup,2,Bing API,https://www.zonebourse.com/cours/action/RACKSPACE-TECHNOLOGY-INC-110370321/actualite-broker/Rackspace-Technology-Inc-nbsp-Citigroup-favorable-sur-le-dossier-35740156/,"Rackspace Technology, Inc. : Citigroup favorable sur le dossier",,"Rackspace Technology, Inc. : Citigroup favorable sur le dossier",neutral,0.18,0.74,0.08,neutral,0.18,0.74,0.08,True,English,,,2021-06-29,zonebourse.com,LCH SA
Citigroup,2,Twitter,Twitter,Citigroup Inc current quarter revenue growth YoY of -6.70% ranked 3011 out of 5518 companies in our database. 👉…,,Citigroup Inc current quarter revenue growth YoY of -6.70% ranked 3011 out of 5518 companies in our database. 👉…,neutral,0.11,0.85,0.04,neutral,0.11,0.85,0.04,True,English,,,2021-07-04,Unknown,LCH SA
Citigroup,2,Twitter,Twitter,Citigroup CEO: Bitcoin Threat Will Give Rise to State Cryptocurrencies  CryptoCurrencies  bitcoin via…,,Citigroup CEO: Bitcoin Threat Will Give Rise to State Cryptocurrencies  CryptoCurrencies  bitcoin via…,negative,0.0,0.18,0.82,negative,0.0,0.18,0.82,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Google API,https://www.ft.com/content/324d2182-5ab0-4de9-88c8-72537d50d2f9,Deutsche Bank Hong Kong IPO licence to expire after staffing ...,"The error means the IPO sponsor licence of Deutsche Securities Asia, the bank's regional equity capital markets division, will lapse from next month, according to a ...","The error means the IPO sponsor licence of Deutsche Securities Asia, the bank's regional equity capital markets division, will lapse from next month, according to a ...",neutral,0.02,0.97,0.01,negative,0.0,0.04,0.96,True,English,,,2021-06-30,ft.com,LCH SA
Deutsche Bank,3,Google API,https://www.finews.asia/finance/34816-deutsche-bank-hit-by-expired-hong-kong-ipo-license,Deutsche Bank Hit by Expired Hong Kong IPO License,The license expiration marks a setback to the relaunch of Deutsche Bank's Asia equity capital markets (ECM) business after a restructuring in 2019 that saw Hong ...,The license expiration marks a setback to the relaunch of Deutsche Bank's Asia equity capital markets (ECM) business after a restructuring in 2019 that saw Hong ...,neutral,0.01,0.95,0.04,negative,0.0,0.06,0.94,True,English,,,2021-06-30,finews.asia,LCH SA
Deutsche Bank,3,Google API,https://www.ft.com/content/e17654a5-3edb-4361-ba10-b7a590bc28a2,Deutsche Bank compensates Spanish winemaker over forex ...,"Deutsche Bank paid more than €10m to Europe's largest wine exporter to settle a dispute over the alleged mis-selling of foreign exchange derivatives, as the ...","Deutsche Bank paid more than €10m to Europe's largest wine exporter to settle a dispute over the alleged mis-selling of foreign exchange derivatives, as the ...",neutral,0.12,0.81,0.07,negative,0.0,0.07,0.93,True,English,,,2021-06-28,ft.com,LCH SA
Deutsche Bank,3,Google API,https://www.businesswire.com/news/home/20210701005853/en/Deutsche-Bank-Appointed-as-Depositary-Bank-for-the-Sponsored-American-Depositary-Receipt-Program-of-DingDong-Cayman-Limited,Deutsche Bank Appointed as Depositary Bank for the ...,"Deutsche Bank provides commercial and investment banking, retail banking, transaction banking and asset and wealth management products and services to ...","Deutsche Bank provides commercial and investment banking, retail banking, transaction banking and asset and wealth management products and services to ...",neutral,0.22,0.76,0.02,neutral,0.09,0.91,0.0,True,English,,,2021-07-01,businesswire.com,LCH SA
Deutsche Bank,3,Google API,https://www.justice.gov/opa/pr/second-former-deutsche-bank-commodities-trader-sentenced-prison-fraud-scheme,Second Former Deutsche Bank Commodities Trader ...,"The defendant, together with James Vorley and other Deutsche Bank traders, defrauded other market participants through a deceptive trading practice known as “ ...","The defendant, together with James Vorley and other Deutsche Bank traders, defrauded other market participants through a deceptive trading practice known as “ ...",neutral,0.02,0.97,0.01,negative,0.0,0.06,0.94,True,English,,,2021-06-29,justice.gov,LCH SA
Deutsche Bank,3,Google API,https://www.afr.com/street-talk/deutsche-bank-snaffles-morgan-stanley-banker-for-real-estate-20210628-p584y0,Deutsche Bank snaffles Morgan Stanley banker for real estate,Deutsche Bank has hired Morgan Stanley executive director Amit Sheshinski to ... where he will be tasked with offering advice and funding to the bank's clients.,Deutsche Bank has hired Morgan Stanley executive director Amit Sheshinski to ... where he will be tasked with offering advice and funding to the bank's clients.,neutral,0.03,0.96,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-06-28,afr.com,LCH SA
Deutsche Bank,3,Google API,https://www.efinancialcareers.com/news/2021/07/dennis-grosche-citi,Citi discovers Deutsche Bank is fertile ground for Frankfurt hires,"In 2019, Citi hired Frederik Wienke, a VP in multi asset solutions from Deutsche Bank. Now it's made a new DB hire to be his boss: Dennis Grosche. Grosche has ...","In 2019, Citi hired Frederik Wienke, a VP in multi asset solutions from Deutsche Bank. Now it's made a new DB hire to be his boss: Dennis Grosche. Grosche has ...",neutral,0.01,0.98,0.01,neutral,0.15,0.83,0.02,True,English,,,2021-07-02,efinancialcareers.com,LCH SA
Deutsche Bank,3,PyNews API,https://www.reuters.com/business/deutsche-banks-licence-sponsor-hong-kong-ipos-suspended-source-2021-06-30/,Deutsche Bank's licence to sponsor Hong Kong IPOs suspended - source - Reuters,"Deutsche Bank (DBKGn.DE) will be unable to sponsor initial public offerings (IPOs) in Hong Kong from July because it temporarily does not have sufficient licenced bankers, according to a person with direct knowledge of the matter.","The headquarters of Germany's Deutsche Bank are pictured in Frankfurt, Germany, September 21, 2020. REUTERS/Ralph Orlowski/File PhotoHONG KONG, June 30 (Reuters) - Deutsche Bank (DBKGn.DE) will be un… [+1655 chars]",neutral,0.0,1.0,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-06-30,reuters.com,LCH SA
Deutsche Bank,3,Twitter,Twitter,Anybody think HSBC might fold before Deutsche Bank?,,Anybody think HSBC might fold before Deutsche Bank?,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Let…,,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Let…,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,"Sajid Javid worked at Deutsche Bank, was Secretary of State for Business, Energy &amp; Industrial Strategy &amp; the Chance…",,"Sajid Javid worked at Deutsche Bank, was Secretary of State for Business, Energy &amp; Industrial Strategy &amp; the Chance…",positive,0.71,0.28,0.01,positive,0.71,0.28,0.01,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,"tommousk sajidjavid Dodgy banker Javid, who lost Deutsche Bank $14 Billion as an investment trader, has done well…",,"tommousk sajidjavid Dodgy banker Javid, who lost Deutsche Bank $14 Billion as an investment trader, has done well…",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,MrE_Os He crippled the world when he worked for Deutsche Bank he’s at it again like a Bond villain.,,MrE_Os He crippled the world when he worked for Deutsche Bank he’s at it again like a Bond villain.,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,RawStory Is the coup de grâce going to be the Deutsche Bank loans co signed by Russian oligarchs?,,RawStory Is the coup de grâce going to be the Deutsche Bank loans co signed by Russian oligarchs?,negative,0.03,0.37,0.6,negative,0.03,0.37,0.6,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,Ian_Fraser Deena_Kim_ sajidjavid RobertJenrick Since when has Deutsche Bank ever done anything good for society?,,Ian_Fraser Deena_Kim_ sajidjavid RobertJenrick Since when has Deutsche Bank ever done anything good for society?,positive,0.57,0.07,0.36,positive,0.57,0.07,0.36,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,"The Walt Disney Company (DIS) surprised the market with Q2 result. Deutsche bank changed the rating to Outperform,…",,"The Walt Disney Company (DIS) surprised the market with Q2 result. Deutsche bank changed the rating to Outperform,…",neutral,0.18,0.64,0.18,neutral,0.18,0.64,0.18,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,henrymance That's odd. All my mates at Deutsche Bank say it would be.,,henrymance That's odd. All my mates at Deutsche Bank say it would be.,neutral,0.02,0.96,0.02,neutral,0.02,0.96,0.02,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,"Dodgy banker Javid, who lost Deutsche Bank $14 Billion as an investment trader, has done well - he's become an expe…",,"Dodgy banker Javid, who lost Deutsche Bank $14 Billion as an investment trader, has done well - he's become an expe…",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,"johnohopkins BlokeinEngland SomethingVintag Dodgy banker Javid, who lost Deutsche Bank $14 Billion as an investm…",,"johnohopkins BlokeinEngland SomethingVintag Dodgy banker Javid, who lost Deutsche Bank $14 Billion as an investm…",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-04,Unknown,LCH SA
Deutsche Bank,3,Twitter,Twitter,"jon_bossenger I found him via Google, he's the guy who sued VW over their catalytic converters and also exposed Deutsche bank fraud",,"jon_bossenger I found him via Google, he's the guy who sued VW over their catalytic converters and also exposed Deutsche bank fraud",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-04,Unknown,LCH SA
LCH Ltd,0,Google API,https://www.jdsupra.com/legalnews/securities-and-markets-regulatory-news-5906265/,"Securities and markets regulatory news, June 2021  3 ...","The three recognised UK CCPs (ICE Clear Europe Ltd (ICEU), LCH Ltd (LCH) and LME Clear Ltd (LMEC)) will participate. All of their clearing services will be in ...","The three recognised UK CCPs (ICE Clear Europe Ltd (ICEU), LCH Ltd (LCH) and LME Clear Ltd (LMEC)) will participate. All of their clearing services will be in ...",neutral,0.0,0.99,0.01,neutral,0.01,0.99,0.0,True,English,"['ICE Clear Europe Ltd', 'ICEU', 'LCH Ltd', 'LCH', 'LME Clear Ltd', 'LMEC']","['regulatory news', 'Securities', 'markets', 'June', 'three recognised UK CCPs', 'ICE Clear Europe', 'LME Clear Ltd', 'LCH Ltd', 'clearing services', 'ICEU', 'LMEC']",2021-06-28,jdsupra.com,LCH Ltd
LCH Ltd,0,Google API,https://www.thetradenews.com/citi-appoints-senior-trader-from-goldman-sachs-as-director-in-us-high-yield-trading-team/,Citi appoints senior trader from Goldman Sachs as director in ...,"Futures on CurveGlobal are cleared on LSEG's clearinghouse LCH, allowing TT ... well as portfolio margining against OTC products cleared through LCH Ltd.”.","Futures on CurveGlobal are cleared on LSEG's clearinghouse LCH, allowing TT ... well as portfolio margining against OTC products cleared through LCH Ltd.”.",neutral,0.02,0.97,0.01,neutral,0.36,0.6,0.04,True,English,"['Citi', 'Goldman Sachs', 'CurveGlobal', 'LSEG', 'LCH', 'TT', 'LCH Ltd.']","['senior trader', 'Goldman Sachs', 'Citi', 'director', 'OTC products', 'LCH Ltd.', 'Futures', 'CurveGlobal', 'LSEG', 'clearinghouse', 'TT', 'portfolio']",2021-06-28,thetradenews.com,LCH Ltd
Bank of America,1,Google API,https://finance.yahoo.com/news/morgan-stanley-jpmorgan-bank-america-220639917.html,"Morgan Stanley, JPMorgan, Bank of America, Goldman Sachs hike shareholder payouts","Goldman Sachs said it planned to increase its common stock dividend to $2 per share from $1.25. Bank of America's shares were flat in after hours trading, ...","Goldman Sachs said it planned to increase its common stock dividend to $2 per share from $1.25. Bank of America's shares were flat in after hours trading, ...",neutral,0.01,0.99,0.0,negative,0.03,0.4,0.57,True,English,,,2021-06-28,finance.yahoo.com,LCH Ltd
Bank of America,1,Google API,https://www.reuters.com/business/finance/morgan-stanley-doubles-quarterly-dividend-increases-share-buyback-2021-06-28/,Wall Street banks hike shareholder payouts after Fed gives ...,"June 28 (Reuters) - Morgan Stanley, JPMorgan, Bank of America, Goldman Sachs and Wells Fargo said on Monday they were hiking their capital payouts after ...","June 28 (Reuters) - Morgan Stanley, JPMorgan, Bank of America, Goldman Sachs and Wells Fargo said on Monday they were hiking their capital payouts after ...",neutral,0.02,0.87,0.11,neutral,0.0,0.99,0.01,True,English,,,2021-06-29,reuters.com,LCH Ltd
Bank of America,1,Google API,https://www.businesswire.com/news/home/20210629006046/en/Bank-of-America-Recommends-Shareholders-Reject-%E2%80%9CMini-Tender%E2%80%9D-Offer-by-Tutanota-LLC,Bank of America Recommends Shareholders Reject “Mini ...,"The offer price of $47 per share is conditioned on, among other things, the closing price per share of Bank of America's common stock exceeding $47 per share on ...","The offer price of $47 per share is conditioned on, among other things, the closing price per share of Bank of America's common stock exceeding $47 per share on ...",negative,0.0,0.0,1.0,neutral,0.01,0.98,0.01,True,English,,,2021-06-29,businesswire.com,LCH Ltd
Bank of America,1,Google API,https://finance.yahoo.com/news/bank-america-comments-stress-test-204500731.html,Bank of America Comments on Stress Test Results; Plans 17 Percent Dividend Increase,"At March 31, 2021 Bank of America's CET1 ratio was 11.8 percent, which equated to approximately $35 billion in excess CET1 capital. ""Our decade-long focus on ...","At March 31, 2021 Bank of America's CET1 ratio was 11.8 percent, which equated to approximately $35 billion in excess CET1 capital. ""Our decade-long focus on ...",neutral,0.0,0.99,0.01,negative,0.0,0.13,0.87,True,English,,,2021-06-28,finance.yahoo.com,LCH Ltd
Bank of America,1,Google API,https://finance.yahoo.com/news/bank-america-climbing-covid-19-082123572.html,Bank of America Climbing on COVID-19 Rule Rollbacks,"Up more than 35% so far this year, does Bank of America (BAC) stock have room ... volatility signal a reversal to the rebound of the money center bank's shares?","Up more than 35% so far this year, does Bank of America (BAC) stock have room ... volatility signal a reversal to the rebound of the money center bank's shares?",neutral,0.01,0.99,0.0,negative,0.01,0.21,0.78,True,English,,,2021-06-27,finance.yahoo.com,LCH Ltd
Bank of America,1,Google API,https://en.as.com/en/2021/07/02/latest_news/1625261674_427118.html,"Will banks open on July 4th and 5th 2021? Bank of America, Citi, Wells Fargo, JP Morgan, Goldman Sachs","Bank of America, Citi, Wells Fargo, JP Morgan, Goldman Sachs. As the holiday weekend to celebrate Independence Day in the US approaches, some wonder ...","Bank of America, Citi, Wells Fargo, JP Morgan, Goldman Sachs. As the holiday weekend to celebrate Independence Day in the US approaches, some wonder ...",neutral,0.01,0.98,0.01,positive,0.56,0.42,0.02,True,English,,,2021-07-02,en.as.com,LCH Ltd
